"BWB id"	"Titel"
"BWBR0013104"	"Besluit van 6 december 2001, houdende vaststelling van regels met betrekking tot verwisseling en intrekking van bankbiljetten door De Nederlandsche Bank N.V. en de aan het publiek te verstrekken informatie hieromtrent"
"BWBR0013129"	"Besl. nevenvestigings- en nevenzittingsplaatsen"
"BWBR0013129"	"Besl. nevenzittingsplaatsen"
"BWBR0013129"	"Besluit nevenvestigings- en nevenzittingsplaatsen (Stb. 2004, 388)"
"BWBR0013129"	"Besluit nevenvestigings- en nevenzittingsplaatsen en enkele andere besluiten in verband met een betere benutting van de zittingscapaciteit"
"BWBR0013137"	"Regeling van 11 december 2001, houdende bepalingen voor beheer en schadebestrijding aangericht door dieren"
"BWBR0013137"	"Regeling beheer en schadebestrijding  dieren"
"BWBR0013176"	"Uitvoeringswet BetVo"
"BWBR0013186"	"Wet van 14 december 2001 tot wijziging van belastingwetten c.a. (Belastingplan 2002 I - Arbeidsmarkt en inkomensbeleid)"
"BWBR0013187"	"Wet van 14 december 2001 tot wijziging van belastingwetten c.a. (Belastingplan 2002 II - Economische infrastructuur)"
"BWBR0013188"	"Wet van 14 december 2001 tot wijziging van belastingwetten c.a. (Belastingplan 2002-III Natuur, milieu en vervoer)"
"BWBR0013189"	"Wet van 14 december 2001 tot wijziging van belastingwetten c.a. (Belastingplan 2002 IV - Herziening successie- en schenkingsrecht, BTW-maatregelen, artiesten- en sportersregeling, alsmede overige aanpassingen)"
"BWBR0013190"	"Wet van 14 december 2001 tot wijziging van enkele sociale zekerheidswetten (Belastingplan 2002 V - Sociale zekerheidswetgeving)"
"BWBR0013213"	"Besl. bijzondere vergaring nummergegevens telecommunicatie"
"BWBR0013267"	"Besl. SUWI"
"BWBR0013267"	"Besluit van 20 december 2001, tot vaststelling van een algemene maatregel van bestuur ter uitvoering van de Wet structuur uitvoeringsorganisatie werk en inkomen, en in verband daarmee van enige andere socialezekerheidswetten"
"BWBR0013268"	"Besluit van 20 december 2001, houdende afwijkende bepalingen voor de overgang van vermogensbestanddelen van de Arbeidsvoorzieningsorganisatie"
"BWBR0013304"	"Subsidiereg. milieugerichte technologie 2002"
"BWBR0013310"	"Stageverordening: Nederlandse Orde van Advocaten"
"BWBR0013331"	"Verordening van het Productschap Zuivel van 3 januari 2002, houdende regels ter zake van de integrale borging van de kwaliteit van boerderijmelk (Zuivelverordening 2002, Integrale borging kwaliteit boerderijmelk)"
"BWBR0013360"	"Besluit van 22 januari 2002, houdende nieuwe regels met betrekking tot consumenten- en professioneel vuurwerk"
"BWBR0013360"	"Besluit houdende nieuwe regels met betrekking tot consumenten- en professioneel vuurwerk"
"BWBR0013362"	"Besluit van 22 januari 2002, houdende vaststelling van regels omtrent de toepassing van enige maatregelen in het belang van het onderzoek"
"BWBR0013387"	"Subsidiereg. breedbandproeven"
"BWBR0013399"	"Wet van 31 januari 2002, houdende regels inzake de reconstructie van de concentratiegebieden"
"BWBR0013402"	"Besl. ammoniakemissie huisvesting veehouderij"
"BWBR0013402"	"Wet veehouderij"
"BWBR0013402"	"Wet van 31 januari 2002, houdende regels inzake ammoniakemissie uit tot veehouderijen behorende dierenverblijven"
"BWBR0013407"	"Besluit van 5 februari 2002, houdende de berekening van de specifieke uitkering aan gemeenten voor de bestrijding van onderwijsachterstanden en de criteria voor toekenning van een dergelijke specifieke uitkering (Besluit bekostiging gemeentelijk onderwijsachterstandenbeleid 2002-2006)"
"BWBR0013409"	"WIVD 2002"
"BWBR0013409"	"Wet inlichtingen- en veiligheidsdiensten 2002"
"BWBR0013409"	"Wet op de inlichtingen en veiligheidsdiensten"
"BWBR0013409"	"Wet op de inlichtingen en veiligheidsdiensten 2002"
"BWBR0013409"	"WIV 2002"
"BWBR0013486"	"Regeling vrijstelling beschermde dier- en plantensoorten"
"BWBR0013486"	"Reg. vrijstelling beschermde dier- en plantensoorten Flora- en Faunawet"
"BWBR0013502"	"Regeling aanvullende bekostiging bestuurlijke krachtenbundeling voortgezet onderwijs"
"BWBR0013540"	"Reg. procesgang eerste ziektejaar"
"BWBR0013605"	"Besl. verkrijging en verlies Nederlanderschap"
"BWBR0013666"	"Besluit van het bestuur van het Productschap Tuinbouw, d.d. 7 mei 2002, houdende een verlaging van de vakheffing bloembollen plantgoed 2002 (Besluit 2002/2 PT vakheffing bloembollen plantgoed 2002)"
"BWBR0013683"	"Reg. subsidie plattelandsontwikkelingsprogramma provincies"
"BWBR0013683"	"Regeling subsidie plattelandsontwikkelingsprogramma provincies van 14 mei 2002"
"BWBR0013693"	"Wet stankemissie"
"BWBR0013693"	"Wet stankemissie veehouderij in landbouwontwikkelings- en verwevingsgebieden"
"BWBR0013707"	"Besluit van 24 mei 2002, houdende implementatie van richtlijn nr. 2000/53/EG van het Europees Parlement en de Raad van de Europese Unie van 18 september 2000 betreffende autowrakken"
"BWBR0013707"	"Besl. beheer autowrakken"
"BWBR0013753"	"Voorzieningenbesl. ministers en staatssecretarissen"
"BWBR0013753"	"Besluit van 7 juni 2002, houdende bepalingen met betrekking tot voorzieningen voor ministers en staatssecretarissen"
"BWBR0013873"	"Verordening zelfcontrole varkens op het verbod gebruik bepaalde stoffen 2002"
"BWBR0013889"	"Besluit indieningsvereisten aanvraag bouwvergunningen"
"BWBR0013889"	"Besl. indieningsvereisten aanvraag bouwvergunning"
"BWBR0013890"	"Besl. bouwvergunningsvrije en licht-bouwvergunningplichtige bouwwerken"
"BWBR0013890"	"Besluit bouwvergunningsvrije en lichtbouwvergunningsplichtige bouwwerken"
"BWBR0013890"	"Besluit bouwvergunningvrije en licht-bouwvergunningplichtige bouwwerken"
"BWBR0013890"	"Besluit van 13 juli 2002, houdende voorschriften omtrent het bouwen waarvoor het vereiste van een bouwvergunning niet geldt, en omtrent het bouwen waarvoor een lichte bouwvergunning vereist is"
"BWBR0013891"	"Ctbw 1976"
"BWBR0013953"	"Besluit van 13 augustus 2002, houdende regels inzake het verhandelen van eieren Vervangt het Landbouwkwaliteitsbesluit scharreleieren"
"BWBR0014033"	"Verordening van het Productschap Zuivel van 18 September 2002, houdende de vaststelling van de frequentie en de beoordeling van de resultaten van het kwaliteitsonderzoek van boerderijmelk"
"BWBR0014067"	"Verordening bestemmingsheffing onderzoek en projectenfonds groothandelssector 2003"
"BWBR0014106"	"Besluit van 3 oktober 2002, houdende regels voor de detectie van radioactief besmet schroot"
"BWBR0014149"	"Besluit van 25 oktober 2002, houdende hernieuwde vaststelling van de aard, inhoud en omvang van de zorg waarop aanspraak bestaat ingevolge de Algemene Wet Bijzondere Ziektekosten en wijziging van andere besluiten in verband daarmee"
"BWBR0014149"	"Besluit 25 oktober 2002, Stb. 527 (Besluit zorgaanspraken AWBZ)"
"BWBR0014149"	"Besl. zorgaanspraken AWBZ"
"BWBR0014149"	"Besluit d.d. 25 oktober 2002, Stb. 527 (Besluit zorgaanspraken AWBZ)"
"BWBR0014149"	"Besluit d.d. 25 oktober 2002, Stb. 527 (Besluit zorgaanspraken)"
"BWBR0014149"	"KB dd 25 oktober 2002, Stb. 2002, 527"
"BWBR0014168"	"Mbw"
"BWBR0014168"	"Wet van 31 oktober 2002, houdende regels met betrekking tot het onderzoek naar en het winnen van delfstoffen en met betrekking tot met de mijnbouw verwante activiteiten"
"BWBR0014183"	"Verordening van het Productschap Wijn van 6 november 2002, houdende vaststelling bestemmingsheffing ten behoeve van de wijnsector in Nederland voor het jaar 2003 (Verordening W bestemmingsheffing wijn jaar 2003)"
"BWBR0014188"	"Verordening van het Productschap Wijn van 6 november 2002, houdende regels ter zake van de aan de onder het Productschap Wijn ressorterende ondernemers op te leggen heffing voor het jaar 2003 (Verordening W financieringsheffing wijn jaar 2003)"
"BWBR0014282"	"Wet van 14 november 2002 tot wijziging van de Ziektewet en enkele andere wetten in verband met de invoering van eigenrisicodragen door de werkgever"
"BWBR0014305"	"Besluit van 19 november 2002 tot vaststelling van een algemene maatregel van bestuur als bedoeld in artikel 75g van de Wet op de arbeidsongeschiktheidsverzekering"
"BWBR0014315"	"Uitv.w Hpw"
"BWBR0014315"	"UHW"
"BWBR0014317"	"Verordening van het Productschap Margarine, Vetten en Oliën van 21 november 2002, houdende regels ter zake van de aan de onder het Productschap Margarine, Vetten en Oliën ressorterende ondernemers op te leggen heffing voor het jaar 2003 (MVO-verordening Administratieve heffingen 2003)"
"BWBR0014329"	"Luchthavenindelingsbesluit Schiphol"
"BWBR0014329"	"Besluit van 26 november 2002 tot vaststelling van een luchthavenindelingbesluit voor de luchthaven Schiphol"
"BWBR0014375"	"Besluit UWV 3 december 2002, Stcrt. 2002, 236 (Beleidsregels beoordelingskader poort-wachter)"
"BWBR0014394"	"Besluit van 6 december 2002, houdende regels ter uitvoering van de Mijnbouwwet"
"BWBR0014404"	"Besluit van 9 december 2002 tot wijziging van enige algemene maatregelen van bestuur in verband met onder meer de uitvoering van de Arbeidsvoorwaardenovereenkomst 2000-2001 en de Arbeidsvoorwaardenovereenkomst 2001-2002 sector Rechterlijke Macht"
"BWBR0014438"	"Besl. boedelregister"
"BWBR0014481"	"Tijdelijke reg. energiepremies 2003"
"BWBR0014483"	"Besl. fiscale eenheid 2003"
"BWBR0014510"	"Reg. vergoeding agentschap telecom 2003"
"BWBR0014529"	"Klachtenregl. UWV 2002"
"BWBR0014582"	"Verordening van het Hoofdbedrijfschap Agrarische Groothandel van 9 januari 2003, op te leggen aan de onder het HBAG ressorterende ondernemers die de groothandel in pootaardappelen uitoefenen, en ten behoeve van de financiering via het Pootgoedfonds van de HBAG-Commissie pootaardappelen van maatregel en projecten in het belang van do pootaardappelteelt of -afzet voor het jaar 2003 (Verordening heffingen pootaardappelen 2003)"
"BWBR0014583"	"Verordening van het Hoofdbedrijfschap Agrarische Groothandel van 9 januari 2003, houdende vaststelling bestemmingsheffing, op te leggen aan de onder het HBAG ressorterende ondernemers die de groothandel in consumptieaardappelen uitoefenen, en ten behoeve van de financiering via het Consumptieaardappelfonds van de HBAG-Commissie consumptie-, fabrieks-en voeraardappelen van maatregelen en projecten in het belang of de bevordering van de teelt, be- of verwerking en afzet van consumptieaardappelen voor het jaar 2003 (Verordening heffingen consumptieaardappelen 2003)"
"BWBR0014641"	"Vaststelling Beleidsregels financieel maatregelenbeleid Abw, IOAW en IOAZ"
"BWBR0014686"	"Besl. financiële zekerheid milieubeheer"
"BWBR0014709"	"Verordening van het Productschap Diervoeder van 12 februari 2003, houdende regels ter zake van de aan de onder het Productschap Diervoeder ressorterende ondernemers op te leggen retributie ten behoeve van erkenningen en certificaten voor het jaar 2003 (Verordening PDV retributies diervoeders jaar 2003)"
"BWBR0014725"	"Besluit van het bestuur van het Productschap Tuinbouw, d.d. 18 februari 2003, houdende de vaststelling van het percentage van de heffing op witlof voor het jaar 2003 (Besluit 2003/1 PT heffing promotie witlof 2003)"
"BWBR0014740"	"Reg. aanwijzing en gebruik frequentieruimte commerciële radio-omroep 2003"
"BWBR0014740"	"Regeling van de Staatssecretaris van Onderwijs, Cultuur en Wetenschappen van inzake aanwijzing en gebruik frequntieruimte commerciële radio-omroep"
"BWBR0014749"	"Regeling bestuurderattest"
"BWBR0014810"	"Reg. subsidie opkoop in vervoersbeperkingsgebieden pluimvee 2003"
"BWBR0014810"	"Regeling subsidie opkoop in vervoersbeperkingsgebieden puimvee 2003"
"BWBR0014839"	"Verordening van het Hoofdproductschap Akkerbouw van 20 maart 2003 houdende regels over de bestrijding van knolcyperus (verordening HPA bestrijding knolcyperus 2003)"
"BWBR0014917"	"Sanctiereg. terrorisme 2003"
"BWBR0014917"	"Regeling van 3 april 2003 houdende beperkende maatregelen tegen de Stichting Al Aqsa met het oog op de strijd tegen het terrorisme"
"BWBR0014929"	"Besluit van 8 april 2003, houdende wijziging van het koninklijk besluit van 9 augustus 1948 tot uitvoering van artikel 12 van de Wet buitengewoon pensioen 1940-1945 (Stb. I 362) en van het koninklijk besluit van 6 september 1949 tot uitvoering van artikel 11 van de Wet buitengewoon pensioen zeelieden-oorlogsslachtoffers (Stb. J 418) in verband met de inwerkingtreding van de Wet inkomstenbelasting 2001"
"BWBR0014931"	"Besluit van 8 april 2003, houdende aanwijzing van herstellingen die moeten worden aangemerkt als kleine herstellingen als bedoeld in artikel 240 van Boek 7 van het Burgerlijk Wetboek"
"BWBR0014931"	"Besl. kleine herstellingen Bijlage"
"BWBR0014961"	"Verordening van het Productschap Diervoeder van 11 april 2003 houdende bepalingen met betrekking tot het gebruik van voedervetten in diervoeder (Verordening PDV voedervetten 2003)"
"BWBR0015001"	"Regeling stankemissie"
"BWBR0015001"	"Regeling stankemissie veehouderijen in landbouwontwikkelings- en verwervingsgebieden"
"BWBR0015007"	"Spoorwegwet 2003"
"BWBR0015105"	"Verordening van het Productschap Margarine, Vetten en Oliën van 21 mei 2003 houdende regels ter zake van de verstrekking van gegevens (Verordening MVO verstrekking in- en uitvoergegevens 2003)"
"BWBR0015106"	"Verordening van het Productschap Margarine, Vetten en Oliën van 21 mei 2003 houdende algemene bepalingen (Verordening MVO algemene bepalingen 2003)"
"BWBR0015136"	"Rechtspositiebesl. WPO/WEC"
"BWBR0015136"	"Besluit van 27 mei 2003 onder meer houdende de vaststelling van een geactualiseerde tekst van het Rechtspositiebesluit onderwijspersoneel"
"BWBR0015158"	"Wet van 2 juni 2003, houdende regels ter bespoediging en vereenvoudiging van procedures met het oog op het zo spoedig mogelijk vergroten van de capaciteit van een aantal hoofdwegen door middel van een betere benutting en verbreding van die wegen"
"BWBR0015184"	"Reg. beleidsregels vorm- en herkenbaarheidsvereisten reïntegratieverslagen"
"BWBR0015252"	"Wet van 19 juni 2003, houdende regels met betrekking tot ernstige schendingen van het internationaal humanitair recht"
"BWBR0015310"	"Besluit aanwijzing gebieden als bedoeld in de Verordening voorkoming introductie van uitheemse toxische dinoflagellaten 2003"
"BWBR0015325"	"Uitv.w EG-Executieverord."
"BWBR0015325"	"Wet van 2 juli 2003 tot uitvoering van de verordening (EG) Nr. 44/2001 van de Raad van de Europese Unie van 22 december 2000 betreffende de rechterlijke bevoegdheid, de erkenning en de tenuitvoerlegging van beslissingen in burgerlijke en handelszaken"
"BWBR0015373"	"Vaststelling selectielijst beleidsterrein overheidsinformatievoorziening over de periode 1945-1999"
"BWBR0015395"	"Regeling van de Staatssecretaris van Economische Zaken van 17 juli 2003, nr. WJZ3040972, houdende regels inzake het verstrekken van subsidies aan de scheepsbouwsector bij wijze van tijdelijke defensieve maatregel"
"BWBR0015481"	"BTSZ 2003"
"BWBR0015536"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/709M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het archief, van het Ministerie van Financiën, Afwikkelingsbureau te Londen, 1940-1948 (Archiefregeling Departement van Financiën te Londen - later: Afwikkelingsbureau van het Agentschap van het Ministerie van Financiën te Londen)"
"BWBR0015537"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/708M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het Centraal bureau voor het Consumentenkrediet 1946-1953, de Centrale Raad voor het Consumentenkrediet 1945-1953, de Commissie uit de Centrale Raad voor het Consumentenkrediet 1946-1949 (Archiefregeling voor de archieven van het Centraal bureau voor het Consumentenkrediet, de Centrale Raad voor het Consumentenkrediet, de Commissie uit de Centrale Raad voor het Consumentenkrediet van het Ministerie van Financiën en zijn rechtsvoorgangers)"
"BWBR0015538"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/706M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het Grootboek Wederopbouw en het Grootboek Rijn- en Binnenvloot 1940-1960 (-1983) (Archiefregeling voor de archieven van het Grootboek Wederopbouw en het Grootboek Rijn- en Binnenvloot ressorterend onder het Ministerie van Financiën)"
"BWBR0015539"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/710M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het archief, van de Beheerder van Nederlandsche eigendommen later de afdeling beheer van Nederlandsche eigendommen ressorterend onder het bureau van de Financiële Raad van de ambassade der Nederlanden te Londen 1940-1959 (Archiefregeling van de Beheerder van Nederlandsche eigendommen later de afdeling beheer van Nederlandsche eigendommen ressorterend onder het bureau van de Financiële Raad van de ambassade der Nederlanden te Londen)"
"BWBR0015540"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/711M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het Bureau Herstelbetalings- en Recuperatiegoederen (HERGO) van het Ministerie van Financiën en zijn rechtsvoorgangers (1945) 1946-1953 (1961) (Archiefregeling voor de archieven van het Bureau Herstelbetalings- en Recuperatiegoederen (HERGO) te 's-Gravenhage van het Ministerie van Financiën en zijn rechtsvoorgangers)"
"BWBR0015541"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/707M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van de Afdeling Bewindvoering (juni 1945) / Afdeling Juridische Zaken en Bewindvoering (juli 1945) / Directie Bewindvoering (1951 van de administratie) / Algemeen beheer der Generale Thesaurie (1940) 1945-1954 (1965) (Archiefregeling voor de archieven van de voormalige afdeling/directie Bewindvoering, afdeling Juridische Zaken en Bewindvoering van het Ministerie van Financiën)"
"BWBR0015542"	"Regeling van de Minister van Financiën van 1 september 2003, nr. IAZ2003/705M, tot beperking van de openbaarheid van naar het Nationaal Archief over te brengen archiefbescheiden van het archief, van het Ministerie van Financiën, Generale Thesaurie, Directie Binnenlands Geldwezen, 1940-1953 (Archiefregeling voor de archieven van de Generale Thesaurie, Directie Binnenlands Geldwezen van het Ministerie van Financiën)"
"BWBR0015642"	"Besluit van 26 september 2003, houdende wijziging van het Algemeen Rijksambtenarenreglement en enkele andere besluiten in verband met de formalisering van de Arbeidsvoorwaardenovereenkomst sector Rijk 2002-2003"
"BWBR0015646"	"Besluit van de Staatssecretaris van Sociale Zaken en Werkgelegenheid van 30 september 2003, nr. A&G/W&P/03 56123, directie Arbeidsveiligheid en -gezondheid, houdende aanwijzing instelling voor de keuring van persoonlijke beschermingsmiddelen ter uitvoering van artikel 5 van het Warenwetbesluit persoonlijke beschermingsmiddelen (Aanwijzing TNO Certification B.V. als aangewezen aangemelde instelling Warenwetbesluit persoonlijke beschermingsmiddelen)"
"BWBR0015675"	"Wet van 2 oktober 2003 tot wijziging van de Wet op de omzetbelasting 1968 in verband met de - in beginsel tijdelijke - invoering van een omzetbelastingregeling voor elektronische diensten (e-commerce)"
